IdStem;Subplot;Quadra.nb.X;Quadra.nb.Y;Dist.X;Dist.Y
13_1583_1;13;4;3;9,1;2,5
13_1584_1;13;4;3;10,2;2,1
13_1585_1;13;4;3;7;2,9
13_1586_1;13;4;3;7,2;4,6
13_1587_1;13;4;3;7,1;5,4
13_1588_1;13;4;3;6,6;5,9
13_1589_1;13;4;3;5,8;3,8
13_1590_1;13;4;3;3,9;4,1
13_1591_1;13;4;3;3,6;3,7
13_1592_1;13;4;3;4,3;3,4
13_1593_1;13;4;3;4,3;2
13_1594_1;13;4;3;4,8;1,8
13_1595_1;13;4;3;5,3;1,7
13_1596_1;13;4;3;5,7;2,5
13_1597_1;13;4;3;6;1,5
13_1598_1;13;4;3;8;0,9
13_1599_1;13;4;3;3,9;0,3
13_1603_1;13;4;4;1,1;0,4
13_1604_1;13;4;4;2,8;1
13_1605_1;13;4;4;1,7;1,1
13_1606_1;13;4;4;0,6;1,2
13_1606_2;13;4;4;0,6;1,2
13_1607_1;13;4;4;1,6;2,2
13_1608_1;13;4;4;2,5;2,7
13_1609_1;13;4;4;3,3;4,5
13_1610_1;13;4;4;2,3;5,7
13_1611_1;13;4;4;1,6;6,2
13_1612_1;13;4;4;3,8;5,9
13_1613_1;13;4;4;3;6
13_1614_1;13;4;4;4,2;7,3
13_1615_1;13;4;4;3,5;8,8
13_1616_1;13;4;4;1;1
13_1617_1;13;4;4;1;1
13_1618_1;13;4;4;5,3;8,7
13_1619_1;13;4;4;6,4;8,2
13_1620_1;13;4;4;6,1;7,2
13_1621_1;13;4;4;6,2;6,1
13_1622_1;13;4;4;7,1;5,7
13_1623_1;13;4;4;7,2;6,7
13_1624_1;13;4;4;7,2;8,5
13_1625_1;13;4;4;6,5;8,7
13_1626_1;13;4;4;6;9,3
13_1627_1;13;4;4;7,2;10,1
13_1627_2;13;4;4;7,2;10,1
13_1628_1;13;4;4;7;8,9
13_1628_2;13;4;4;7;8,9
13_1629_1;13;4;4;7,2;9,5
13_1630_1;13;4;4;9,8;9,4
13_1631_1;13;4;4;9,7;9,1
13_1632_1;13;4;4;8,8;8,5
13_1633_1;13;4;4;8,8;8,2
13_1633_2;13;4;4;8,8;8,2
13_1634_1;13;4;4;8,8;7
13_1635_1;13;4;4;8,9;5,5
13_1636_1;13;4;4;8,6;5,5
13_1637_1;13;4;4;8,5;4,7
13_1638_1;13;4;4;8;4
13_1639_1;13;4;4;7,9;3,8
13_1640_1;13;4;4;8,6;3,8
13_1641_1;13;4;4;8,2;3,2
13_1642_1;13;4;4;8,9;1,9
13_1643_1;13;4;4;9,2;2
13_1644_1;13;4;4;9,2;1,1
13_1645_1;13;4;4;9;0,6
13_1646_1;13;4;4;8,9;0,5
13_1647_1;13;4;4;8,2;0,7
13_1648_1;13;4;4;8;0,7
13_1649_1;13;4;4;6,7;0,7
13_1650_1;13;4;4;6,3;4,2
13_1651_1;13;4;4;6,1;1,7
13_1652_1;13;4;4;4,8;0,6
13_1653_1;13;4;4;1,9;8,5
13_1658_1;13;4;5;0,1;1,4
13_1659_1;13;4;5;1;1
13_1660_1;13;4;5;3;0,7
13_1661_1;13;4;5;3,6;2,4
13_1662_1;13;4;5;3,8;2,8
13_1663_1;13;4;5;2,7;2,4
13_1664_1;13;4;5;1,4;2,3
13_1665_1;13;4;5;0;2,7
13_1666_1;13;4;5;0,5;4,9
13_1667_1;13;4;5;2,5;4,6
13_1668_1;13;4;5;1,3;4,5
13_1669_1;13;4;5;2;5,2
13_1670_1;13;4;5;2,6;4,5
13_1671_1;13;4;5;3,2;4,2
13_1672_1;13;4;5;2,8;4,9
13_1673_1;13;4;5;2,6;5,8
13_1674_1;13;4;5;1,8;6,2
13_1675_1;13;4;5;1,5;6,6
13_1676_1;13;4;5;0,9;6,8
13_1677_1;13;4;5;0,9;7,9
13_1678_1;13;4;5;1,1;8,9
13_1679_1;13;4;5;4,7;7,6
13_1680_1;13;4;5;4,4;7,2
13_1681_1;13;4;5;1;1
13_1682_1;13;4;5;5,9;8,3
13_1683_1;13;4;5;1;1
13_1684_1;13;4;5;7,4;8,9
13_1685_1;13;4;5;8,2;9,3
13_1686_1;13;4;5;9,9;8,5
13_1687_1;13;4;5;9,8;6,9
13_1688_1;13;4;5;7,5;6,9
13_1689_1;13;4;5;6,9;6,4
13_1690_1;13;4;5;6,4;7,4
13_1691_1;13;4;5;7;4,6
13_1692_1;13;4;5;7,2;4,9
13_1693_1;13;4;5;8,4;5,6
13_1694_1;13;4;5;8,9;5,4
13_1695_1;13;4;5;9,7;6,3
13_1696_1;13;4;5;9,9;5,6
13_1697_1;13;4;5;1;1
13_1698_1;13;4;5;6,6;0,9
13_1699_1;13;4;5;1;1
13_1700_1;13;4;5;5,1;4,5
13_1701_1;13;4;5;4,3;3,1
13_1702_1;13;4;5;4;3
13_1709_1;13;4;6;2,8;1,6
13_1710_1;13;4;6;3,3;1,9
13_1711_1;13;4;6;4,3;1,1
13_1712_1;13;4;6;4,3;1,5
13_1713_1;13;4;6;2,6;3,7
13_1714_1;13;4;6;2,9;4,8
13_1715_1;13;4;6;0,7;4,4
13_1716_1;13;4;6;0,3;4,7
13_1717_1;13;4;6;1,4;5,7
13_1717_2;13;4;6;1,4;5,7
13_1717_3;13;4;6;1,4;5,7
13_1718_1;13;4;6;3,2;5,9
13_1719_1;13;4;6;1,4;7,1
13_1720_1;13;4;6;2,4;7,3
13_1721_1;13;4;6;1,1;9,8
13_1722_1;13;4;6;2,9;9,5
13_1723_1;13;4;6;4,1;6,9
13_1724_1;13;4;6;5,2;8,2
13_1725_1;13;4;6;4,9;7,6
13_1726_1;13;4;6;5,8;7,4
13_1727_1;13;4;6;1;1
13_1728_1;13;4;6;9,6;9,7
13_1729_1;13;4;6;9,3;7,8
13_1730_1;13;4;6;9,7;7,1
13_1731_1;13;4;6;9,3;6,4
13_1732_1;13;4;6;9,6;6,9
13_1733_1;13;4;6;9;10,8
13_1734_1;13;4;6;8,1;7,2
13_1735_1;13;4;6;7,2;6,8
13_1736_1;13;4;6;9,7;5,5
13_1737_1;13;4;6;8,8;4,3
13_1738_1;13;4;6;8,2;3,7
13_1739_1;13;4;6;7,6;5
13_1740_1;13;4;6;7,6;4,9
13_1741_1;13;4;6;1;1
13_1742_1;13;4;6;6,8;2,3
13_1743_1;13;4;6;7,1;2,9
13_1744_1;13;4;6;7,4;2,5
13_1745_1;13;4;6;8,4;2,5
13_1746_1;13;4;6;6,9;1,5
13_1747_1;13;4;6;7,6;0,6
13_1748_1;13;4;6;6,2;0
13_1749_1;13;4;6;5;3,6
13_1755_1;13;4;7;0,7;1,3
13_1756_1;13;4;7;1,9;1,6
13_1757_1;13;4;7;3;0,7
13_1758_1;13;4;7;2,6;2
13_1759_1;13;4;7;2,2;1,9
13_1760_1;13;4;7;0,5;2,3
13_1761_1;13;4;7;1,3;3,4
13_1762_1;13;4;7;1,3;3,9
13_1763_1;13;4;7;2;4,2
13_1764_1;13;4;7;4,4;4,3
13_1765_1;13;4;7;1,5;5,7
13_1766_1;13;4;7;1,6;7,3
13_1767_1;13;4;7;1;1
13_1768_1;13;4;7;1,4;8,5
13_1769_1;13;4;7;3,5;8,3
13_1770_1;13;4;7;3,9;7,2
13_1771_1;13;4;7;8,9;9,3
13_1772_1;13;4;7;9,6;9,5
13_1773_1;13;4;7;9,7;6,7
13_1774_1;13;4;7;9,7;6
13_1775_1;13;4;7;7,9;2,2
13_1776_1;13;4;7;8,3;1,7
13_1784_1;13;4;8;0,8;0,7
13_1785_1;13;4;8;2,1;1,1
13_1786_1;13;4;8;3,4;0,8
13_1787_1;13;4;8;3,6;1
13_1788_1;13;4;8;3,5;2,2
13_1789_1;13;4;8;1,3;2,1
13_1790_1;13;4;8;1,4;3,8
13_1791_1;13;4;8;3,9;3,5
13_1792_1;13;4;8;4,1;3,7
13_1793_1;13;4;8;1,7;5
13_1794_1;13;4;8;3,4;5,1
13_1795_1;13;4;8;3,6;6,3
13_1796_1;13;4;8;2,1;7,2
13_1797_1;13;4;8;1;1
13_1798_1;13;4;8;0,3;8,9
13_1799_1;13;4;8;3,1;8,8
13_1800_1;13;4;8;4,5;6,6
13_1801_1;13;4;8;5,1;4,6
13_1802_1;13;4;8;5,9;7,4
13_1803_1;13;4;8;8;9,2
13_1804_1;13;4;8;8,6;9,4
13_1805_1;13;4;8;8,8;9
13_1806_1;13;4;8;9,2;8
13_1807_1;13;4;8;7,3;6,4
13_1808_1;13;4;8;8,8;5,5
13_1809_1;13;4;8;9,4;4,2
13_1810_1;13;4;8;9;3,7
13_1811_1;13;4;8;8,9;3,6
13_1812_1;13;4;8;7,7;2,9
13_1813_1;13;4;8;6,4;2,1
13_1814_1;13;4;8;6,3;1,8
13_1815_1;13;4;8;6,4;1,8
13_1816_1;13;4;8;8,5;1,1
13_1817_1;13;4;8;4,9;0,5
13_1818_1;13;4;8;4,9;0,5
13_1823_1;13;4;9;0,5;0,3
13_1824_1;13;4;9;1;1,5
13_1825_1;13;4;9;0,4;2,3
13_1826_1;13;4;9;1,5;2,5
13_1827_1;13;4;9;1,6;2,8
13_1828_1;13;4;9;1,8;3,3
13_1829_1;13;4;9;1,3;5,1
13_1830_1;13;4;9;1,5;5,1
13_1831_1;13;4;9;1,7;5,4
13_1832_1;13;4;9;2,4;7,7
13_1833_1;13;4;9;0,8;7,6
13_1834_1;13;4;9;0,7;9,2
13_1835_1;13;4;9;2,9;9,7
13_1836_1;13;4;9;3,8;9,5
13_1837_1;13;4;9;3,7;6,6
13_1838_1;13;4;9;4,8;6,1
13_1839_1;13;4;9;4,8;5,3
13_1840_1;13;4;9;5,9;4,3
13_1841_1;13;4;9;6,1;7
13_1842_1;13;4;9;7,5;8,1
13_1843_1;13;4;9;8,3;9,1
13_1844_1;13;4;9;8,7;8,6
13_1845_1;13;4;9;9,2;9,1
13_1846_1;13;4;9;9,8;8,5
13_1847_1;13;4;9;9,1;7,6
13_1848_1;13;4;9;8,4;4,7
13_1849_1;13;4;9;8,2;4,4
13_1850_1;13;4;9;9,7;3,7
13_1851_1;13;4;9;9,7;3,5
13_1852_1;13;4;9;9,6;3,2
13_1853_1;13;4;9;9,3;1,8
13_1854_1;13;4;9;6,6;0,4
13_1855_1;13;4;9;6,7;0,9
13_1856_1;13;4;9;1;1
13_1857_1;13;4;9;5,8;1
13_1858_1;13;4;9;5,3;2,1
13_1859_1;13;4;9;4;3,4
13_1860_1;13;4;9;3,3;3
13_1868_1;13;5;9;1;0,3
13_1869_1;13;5;9;2;0,6
13_1870_1;13;5;9;3,7;1,9
13_1871_1;13;5;9;4,1;1,9
13_1872_1;13;5;9;3,7;2,2
13_1873_1;13;5;9;2,6;2
13_1874_1;13;5;9;0,5;3,5
13_1875_1;13;5;9;3,7;5,6
13_1876_1;13;5;9;3,4;6,3
13_1877_1;13;5;9;2,4;6,9
13_1878_1;13;5;9;0,2;6,4
13_1879_1;13;5;9;0,2;6,3
13_1880_1;13;5;9;0,1;6,8
13_1881_1;13;5;9;1,1;8,4
13_1882_1;13;5;9;3,4;6,8
13_1883_1;13;5;9;3,2;7,4
13_1884_1;13;5;9;3,4;7,7
13_1885_1;13;5;9;1;1
13_1886_1;13;5;9;3,6;8,6
13_1887_1;13;5;9;4,3;9
13_1888_1;13;5;9;4,7;9,2
13_1889_1;13;5;9;4,7;9,1
13_1890_1;13;5;9;4,8;9
13_1891_1;13;5;9;4,7;8,1
13_1892_1;13;5;9;4,6;6,8
13_1893_1;13;5;9;5,1;6,3
13_1894_1;13;5;9;5,9;8,9
13_1895_1;13;5;9;6,5;7,7
13_1896_1;13;5;9;6,8;8,8
13_1897_1;13;5;9;6,6;9,1
13_1898_1;13;5;9;8,1;9,8
13_1899_1;13;5;9;8,9;9
13_1900_1;13;5;9;8,9;8
13_1901_1;13;5;9;9,4;6,8
13_1902_1;13;5;9;8,4;7,1
13_1903_1;13;5;9;6,1;5,6
13_1903_2;13;5;9;6,1;5,6
13_1904_1;13;5;9;8,5;5,2
13_1905_1;13;5;9;9,6;6,3
13_1906_1;13;5;9;9,9;5,1
13_1907_1;13;5;9;6,1;4,6
13_1908_1;13;5;9;6,8;4,6
13_1909_1;13;5;9;7,2;3,7
13_1910_1;13;5;9;8,8;3,7
13_1911_1;13;5;9;8,5;1,7
13_1912_1;13;5;9;9,1;1,4
13_1913_1;13;5;9;9,4;0,5
13_1914_1;13;5;9;7,4;0,3
13_1915_1;13;5;9;5,2;0,5
13_1921_1;13;5;8;1,7;0,6
13_1922_1;13;5;8;3,1;1
13_1923_1;13;5;8;2,2;2,5
13_1924_1;13;5;8;1,8;2,2
13_1925_1;13;5;8;1,4;2,6
13_1926_1;13;5;8;0,2;2,5
13_1927_1;13;5;8;0,2;2,9
13_1928_1;13;5;8;2,5;3,1
13_1929_1;13;5;8;0,7;4
13_1930_1;13;5;8;0,5;4,6
13_1931_1;13;5;8;0,6;4,6
13_1932_1;13;5;8;1,9;4,5
13_1933_1;13;5;8;2;6,3
13_1934_1;13;5;8;0,9;7,3
13_1935_1;13;5;8;1,1;8,5
13_1936_1;13;5;8;0,1;8,9
13_1937_1;13;5;8;3,1;8,9
13_1938_1;13;5;8;4,5;9,4
13_1939_1;13;5;8;4,1;7,7
13_1940_1;13;5;8;4,3;5,8
13_1941_1;13;5;8;5,6;6,4
13_1942_1;13;5;8;5,5;7,5
13_1943_1;13;5;8;8,7;8,4
13_1944_1;13;5;8;9,6;7,3
13_1945_1;13;5;8;7,9;6,5
13_1946_1;13;5;8;8,3;6,2
13_1947_1;13;5;8;9,3;5,7
13_1948_1;13;5;8;7,6;5,5
13_1949_1;13;5;8;7,5;4,7
13_1950_1;13;5;8;8,7;3,3
13_1951_1;13;5;8;7,7;3,4
13_1952_1;13;5;8;6,9;2,6
13_1953_1;13;5;8;7,3;0,9
13_1954_1;13;5;8;5,5;1,6
13_1955_1;13;5;8;5,3;0,4
13_1962_1;13;5;7;1;2
13_1963_1;13;5;7;0,5;3
13_1964_1;13;5;7;3,1;2,7
13_1965_1;13;5;7;1,7;8
13_1966_1;13;5;7;3,1;9,2
13_1967_1;13;5;7;3,3;7,9
13_1968_1;13;5;7;3,9;6,6
13_1969_1;13;5;7;6,7;8,8
13_1970_1;13;5;7;7,9;8,4
13_1971_1;13;5;7;7,3;7,8
13_1972_1;13;5;7;8,6;5,9
13_1973_1;13;5;7;5,1;5,1
13_1974_1;13;5;7;5,1;5,2
13_1975_1;13;5;7;5,5;4,6
13_1976_1;13;5;7;7,9;4,1
13_1977_1;13;5;7;9;4,9
13_1978_1;13;5;7;9;4,1
13_1979_1;13;5;7;10;2,7
13_1980_1;13;5;7;9,7;2,4
13_1981_1;13;5;7;8,8;2,6
13_1982_1;13;5;7;8,2;3
13_1983_1;13;5;7;1;1
13_1984_1;13;5;7;6,8;3,6
13_1985_1;13;5;7;7,2;1,1
13_1986_1;13;5;7;5,6;3,3
13_1987_1;13;5;7;5,5;3,1
13_1992_1;13;4;6;4,3;1,2
13_1993_1;13;4;6;3,9;0,4
13_1994_1;13;5;6;1,6;2,6
13_1995_1;13;5;6;1,7;2,6
13_1996_1;13;5;6;1,5;3,5
13_1997_1;13;5;6;0,9;6
13_1998_1;13;5;6;2,2;7,2
13_1999_1;13;5;6;2,9;8,6
13_2000_1;13;5;6;0,9;8,4
13_2001_1;13;5;6;8,8;8,6
13_2002_1;13;5;6;10,2;8,1
13_2003_1;13;5;6;8,1;7,4
13_2004_1;13;5;6;8,2;5,9
13_2005_1;13;5;6;7,2;5,6
13_2006_1;13;5;6;6,2;5,1
13_2007_1;13;5;6;5,8;5,8
13_2008_1;13;5;6;5,2;5
13_2009_1;13;5;6;4,6;4,7
13_2010_1;13;5;6;5,8;4,5
13_2011_1;13;5;6;9,5;3,7
13_2012_1;13;5;6;9,3;3,2
13_2013_1;13;5;6;10,1;3
13_2014_1;13;5;6;9,7;2,9
13_2015_1;13;5;6;6,8;0,5
13_2016_1;13;5;6;6,6;0,4
13_2017_1;13;5;6;7;1
13_2018_1;13;5;6;4,8;1,8
13_2019_1;13;5;6;4,6;3
13_2020_1;13;5;6;4,5;3,2
13_2021_1;13;5;6;3,7;1,8
13_2022_1;13;5;6;3,8;0,2
13_2027_1;13;5;5;0,2;1
13_2027_2;13;5;5;0,2;1
13_2028_1;13;5;5;2,9;0,6
13_2029_1;13;5;5;2,9;1,4
13_2029_2;13;5;5;2,9;1,4
13_2030_1;13;5;5;2,7;1,6
13_2031_1;13;5;5;3,1;3,1
13_2032_1;13;5;5;0,9;2,7
13_2033_1;13;5;5;0;2,2
13_2034_1;13;5;5;0,6;4,8
13_2035_1;13;5;5;2,4;6,6
13_2036_1;13;5;5;3,3;7
13_2037_1;13;5;5;2,9;8,3
13_2038_1;13;5;5;1,4;9,5
13_2039_1;13;5;5;1,5;10,1
13_2040_1;13;5;5;2,3;9,8
13_2041_1;13;5;5;2,1;9
13_2042_1;13;5;5;3,2;7,9
13_2043_1;13;5;5;3,1;9,5
13_2044_1;13;5;5;3,7;9,9
13_2045_1;13;5;5;4,2;9,8
13_2046_1;13;5;5;4,8;9,4
13_2047_1;13;5;5;5,7;10,1
13_2048_1;13;5;5;5;7,8
13_2049_1;13;5;5;4,7;7,5
13_2050_1;13;5;5;4,9;7,2
13_2051_1;13;5;5;5,9;9,5
13_2052_1;13;5;5;7,2;8,1
13_2053_1;13;5;5;7,2;8,9
13_2054_1;13;5;5;7,5;9,8
13_2055_1;13;5;5;8,8;6,6
13_2056_1;13;5;5;9,7;5,8
13_2057_1;13;5;5;9,8;5,1
13_2058_1;13;5;5;10;5,1
13_2059_1;13;5;5;9,2;4,3
13_2060_1;13;5;5;9,2;4,3
13_2061_1;13;5;5;7,5;3,8
13_2062_1;13;5;5;6,9;2,9
13_2063_1;13;5;5;8,8;0,3
13_2064_1;13;5;5;8,6;0,9
13_2065_1;13;5;5;7,2;1,7
13_2066_1;13;5;5;6,5;2,4
13_2067_1;13;5;5;4,6;1,1
13_2068_1;13;5;5;4,9;2,3
13_2069_1;13;5;5;4,5;2,8
13_2070_1;13;5;5;4;1,9
13_2071_1;13;5;5;3,8;1,9
13_2072_1;13;5;5;4;0,8
13_2078_1;13;5;4;0,6;0,8
13_2079_1;13;5;4;0,1;1,2
13_2080_1;13;5;4;2,6;0,3
13_2081_1;13;5;4;2,2;2
13_2082_1;13;5;4;2,2;2,1
13_2083_1;13;5;4;1,7;3
13_2084_1;13;5;4;3;3,2
13_2085_1;13;5;4;3,6;4,3
13_2086_1;13;5;4;3,2;5,3
13_2087_1;13;5;4;3,4;5,5
13_2088_1;13;5;4;3,4;5,8
13_2089_1;13;5;4;3,4;5,6
13_2090_1;13;5;4;3,2;5,6
13_2091_1;13;5;4;3,8;5,5
13_2092_1;13;5;4;2,8;8
13_2093_1;13;5;4;3,3;8,5
13_2094_1;13;5;4;3,4;8,5
13_2095_1;13;5;4;2,3;9,6
13_2096_1;13;5;4;1,6;9,4
13_2097_1;13;5;4;3,8;9,5
13_2098_1;13;5;4;4,5;9,3
13_2099_1;13;5;4;4,8;7
13_2100_1;13;5;4;4,9;6,7
13_2101_1;13;5;4;7,6;8,4
13_2102_1;13;5;4;7,9;7,1
13_2103_1;13;5;4;8,3;6,3
13_2103_2;13;5;4;8,3;6,3
13_2104_1;13;5;4;8,4;6,8
13_2105_1;13;5;4;8,6;6,4
13_2106_1;13;5;4;9,5;8,6
13_2107_1;13;5;4;7,5;3,2
13_2108_1;13;5;4;7,5;2,3
13_2109_1;13;5;4;7,2;0,5
13_2110_1;13;5;4;9,7;0,2
13_2111_1;13;5;4;5,7;1,3
13_2112_1;13;5;4;5,5;0,6
13_2113_1;13;5;4;4,6;2,1
13_2114_1;13;5;4;3,2;1,7
13_2115_1;13;5;4;4,3;1,4
13_2121_1;13;5;3;3;1,3
13_2122_1;13;5;3;4,3;0
13_2123_1;13;5;3;2,6;1,3
13_2124_1;13;5;3;3,2;2
13_2125_1;13;5;3;1,7;1,9
13_2126_1;13;5;3;1,5;2,8
13_2127_1;13;5;3;1,5;2,5
13_2128_1;13;5;3;3,7;2,7
13_2129_1;13;5;3;3,4;3,2
13_2130_1;13;5;3;3,3;3,9
13_2131_1;13;5;3;4,2;3,8
13_2132_1;13;5;3;4,4;3,9
13_2133_1;13;5;3;5,8;5,1
13_2134_1;13;5;3;4,9;5,2
13_2135_1;13;5;3;6,1;5,6
13_2136_1;13;5;3;6,8;6,5
13_2137_1;13;5;3;5,3;7,3
13_2138_1;13;5;3;3,5;8,4
13_2139_1;13;5;4;2;0,5
13_2139_2;13;5;4;2;0,5
13_2139_3;13;5;4;2;0,5
13_2140_1;13;5;3;4,5;8,4
13_2141_1;13;5;3;4,8;8,6
13_2142_1;13;5;3;6;8,6
13_2143_1;13;5;3;6,2;9
13_2144_1;13;5;3;8,2;8,2
13_2145_1;13;5;3;8,6;8
13_2146_1;13;5;3;8,7;8,6
13_2147_1;13;5;3;8,2;9,5
13_2148_1;13;5;3;8,7;9,5
13_2149_1;13;5;3;9,9;9,6
13_2150_1;13;5;3;9;9,9
13_2151_1;13;5;3;9,3;4,4
13_2152_1;13;5;3;9,5;4,3
13_2153_1;13;5;3;7;5
13_2154_1;13;5;3;7,8;2,5
13_2155_1;13;5;3;6,9;1,7
13_2156_1;13;5;3;8,4;1,6
13_2157_1;13;5;3;1;1
13_2158_1;13;5;3;9,9;1,3
13_2159_1;13;5;3;9,7;0,9
13_2160_1;13;5;3;9,5;0,1
13_2161_1;13;5;3;9,1;0,4
13_2162_1;13;5;3;7,7;0,4
13_2163_1;13;5;3;5,7;2,2
13_2166_1;13;5;2;1,8;0,5
13_2167_1;13;5;2;2,8;0,4
13_2168_1;13;5;2;1;1,7
13_2169_1;13;5;2;1,6;1,5
13_2170_1;13;5;2;1,4;2,5
13_2171_1;13;5;2;0,9;2,7
13_2172_1;13;5;2;1;3,7
13_2173_1;13;5;2;0,4;2,7
13_2174_1;13;5;2;0,3;3,1
13_2175_1;13;5;2;0,5;4,5
13_2176_1;13;5;2;0,3;5,8
13_2177_1;13;5;2;0,2;9
13_2178_1;13;5;2;2,2;8,4
13_2179_1;13;5;2;2,5;9,1
13_2180_1;13;5;2;3,4;6,1
13_2181_1;13;5;2;4,6;5,7
13_2182_1;13;5;2;5;6
13_2183_1;13;5;2;5,2;6,1
13_2184_1;13;5;2;5,4;6,9
13_2185_1;13;5;2;5,1;7,7
13_2186_1;13;5;2;7,1;8,2
13_2187_1;13;5;2;7;6,3
13_2188_1;13;5;2;8;8,6
13_2189_1;13;5;2;7,3;9,7
13_2190_1;13;5;2;9,3;5,5
13_2191_1;13;5;2;8,6;5,5
13_2192_1;13;5;2;8;5,4
13_2193_1;13;5;2;1;1
13_2194_1;13;5;2;7,1;5,7
13_2195_1;13;5;2;1;1
13_2196_1;13;5;2;8,8;4,3
13_2197_1;13;5;2;9,5;4,6
13_2198_1;13;5;2;1;1
13_2199_1;13;5;2;7,9;3,5
13_2200_1;13;5;2;7,7;2,2
13_2201_1;13;5;2;8,1;1,9
13_2202_1;13;5;2;9,8;1,3
13_2203_1;13;5;2;9,8;1
13_2204_1;13;5;2;9;0,3
13_2205_1;13;5;2;6,7;0,5
13_2206_1;13;5;2;6,5;1,2
13_2207_1;13;5;2;7,4;2,2
13_2208_1;13;5;2;6,6;2,8
13_2209_1;13;5;2;6,1;3
13_2210_1;13;5;2;4,5;0,2
13_2211_1;13;5;2;5,1;1,7
13_2212_1;13;5;2;5;2,3
13_2213_1;13;5;2;4,5;2
13_2213_2;13;5;2;4,5;2
13_2214_1;13;5;2;5,8;3,9
13_2215_1;13;5;2;6,2;4,2
13_2216_1;13;5;2;6,2;4,6
13_2217_1;13;5;2;5,2;4
13_2218_1;13;5;2;1;1
13_2219_1;13;5;2;6,4;6,2
13_2220_1;13;5;2;5,9;5,4
13_2221_1;13;5;2;5,5;4,9
13_2222_1;13;5;2;3,8;4,6
13_2223_1;13;5;2;4,8;4,1
13_2224_1;13;5;2;3,8;4
13_2225_1;13;5;2;3,8;3,4
13_2225_2;13;5;2;3,8;3,4
13_2226_1;13;5;2;3,2;3
13_2227_1;13;5;2;2,9;2,8
13_2228_1;13;5;2;2,2;3,4
13_2229_1;13;5;2;1,9;2,7
13_2230_1;13;5;2;1;1
13_2235_1;13;5;1;1,3;0
13_2236_1;13;5;1;0,4;0,3
13_2237_1;13;5;1;0,2;1
13_2237_2;13;5;1;0,2;1
13_2238_1;13;5;1;1,8;0,7
13_2239_1;13;5;1;1,3;1,8
13_2239_2;13;5;1;1,3;1,8
13_2240_1;13;5;1;1,9;2,1
13_2241_1;13;5;1;3,1;1,5
13_2242_1;13;5;1;0,5;3,5
13_2243_1;13;5;1;1,8;3,5
13_2244_1;13;5;1;2,4;3,5
13_2245_1;13;5;1;3,9;3,6
13_2246_1;13;5;1;5,1;2,7
13_2246_1;13;5;1;5,1;2,7
13_2247_1;13;5;1;5;2,7
13_2248_1;13;5;1;5,1;5,5
13_2249_1;13;5;1;2,1;7,3
13_2250_1;13;5;1;1,9;7,3
13_2251_1;13;5;1;2,1;7,3
13_2252_1;13;5;1;2,2;9
13_2253_1;13;5;1;2,6;9,3
13_2253_2;13;5;1;2,6;9,3
13_2254_1;13;5;1;5,1;9,2
13_2255_1;13;5;1;5,3;9,5
13_2256_1;13;5;1;6,1;9,5
13_2257_1;13;5;1;5,5;7,9
13_2258_1;13;5;1;5,4;8,3
13_2259_1;13;5;1;4,8;6,5
13_2260_1;13;5;1;4,7;6,7
13_2261_1;13;5;1;4,9;6,4
13_2262_1;13;5;1;4,9;6,8
13_2263_1;13;5;1;5,7;8,2
13_2264_1;13;5;1;6,7;9,8
13_2265_1;13;5;1;6,2;10,1
13_2266_1;13;5;1;6,9;8,8
13_2267_1;13;5;1;6,8;8,8
13_2268_1;13;5;1;6,7;8,3
13_2269_1;13;5;1;1;1
13_2270_1;13;5;1;6,8;6,9
13_2271_1;13;5;1;6,5;5,8
13_2272_1;13;5;1;6,7;6,1
13_2273_1;13;5;1;7;7,2
13_2274_1;13;5;1;7,1;8,2
13_2275_1;13;5;1;7,2;9,8
13_2276_1;13;5;1;7,2;9,5
13_2277_1;13;5;1;8;9,9
13_2278_1;13;5;1;9;9,9
13_2279_1;13;5;1;10,1;9,9
13_2280_1;13;5;1;9,8;8,9
13_2281_1;13;5;1;9,9;9,2
13_2282_1;13;5;1;9,5;8,2
13_2283_1;13;5;1;8,6;7,5
13_2284_1;13;5;1;10,1;7,2
13_2285_1;13;5;1;8,1;6,4
13_2286_1;13;5;1;8,1;5,6
13_2287_1;13;5;1;9,4;5,1
13_2288_1;13;5;1;9,3;4,8
13_2289_1;13;5;1;10,1;5,1
13_2289_1;13;5;1;10,1;5,1
13_2290_1;13;5;1;9,8;3,3
13_2291_1;13;5;1;8,4;3,4
13_2292_1;13;5;1;6,5;3,5
13_2292_2;13;5;1;6,5;3,5
13_2292_3;13;5;1;6,5;3,5
13_2293_1;13;5;1;7,6;3
13_2294_1;13;5;1;1;1
13_2295_1;13;5;1;8,5;2,2
13_2295_2;13;5;1;8,5;2,2
13_2296_1;13;5;1;8,5;0,9
13_2297_1;13;5;1;8,4;0,6
13_2297_2;13;5;1;8,4;0,6
13_2297_3;13;5;1;8,4;0,6
13_2298_1;13;5;1;8,6;0,4
13_2301_1;13;5;0;0,5;1,3
13_2302_1;13;5;0;0,8;1,8
13_2303_1;13;5;0;0,8;2,5
13_2304_1;13;5;0;0,3;1,4
13_2305_1;13;5;0;0,6;2,2
13_2306_1;13;5;0;1,1;3,9
13_2307_1;13;5;0;1,1;4,7
13_2308_1;13;5;0;2,2;5,5
13_2309_1;13;5;0;1,3;7,3
13_2310_1;13;5;0;1,6;5,3
13_2311_1;13;5;0;1,1;9
